subject	fname	cond	centroid	sd	kur	skew	dur	amp
subject_57 	 scent_subject_57 	 s 	5520.18741	5205.808326	-0.458236709	0.57773892	0.15794273	0.118333207
subject_57 	 seal_subject_57 	 s 	5288.734312	5263.487199	-0.222261085	0.739396536	0.183170196	0.112006582
subject_57 	 seat_subject_57 	 s 	8712.983396	3749.425374	1.217444667	0.406806678	0.183350908	0.031641876
subject_57 	 see_subject_57 	 s 	7443.337238	4135.500024	0.818896772	0.203045963	0.213602182	0.058747334
subject_57 	 seek_subject_57 	 s 	6748.96786	4812.941521	-0.535837238	0.028329103	0.17196602	0.117555502
subject_57 	 seem_subject_57 	 s 	7662.433851	4315.802595	0.445020069	0.089020364	0.212373336	0.051709802
subject_57 	 self_subject_57 	 s 	7692.135595	4410.604205	-0.101496562	-0.062405716	0.138787204	0.030185435
subject_57 	 sell_subject_57 	 s 	8584.210065	4257.699689	0.176978586	0.065655406	0.15606332	0.025318226
subject_57 	 send_subject_57 	 s 	6815.60155	4723.596799	-0.422943842	0.101352107	0.210349356	0.037641761
subject_57 	 set_subject_57 	 s 	6451.853622	4818.623203	-0.319189237	0.309691902	0.140666614	0.035705975
subject_57 	 sick_subject_57 	 s 	7246.682996	4449.021819	-0.128748229	-0.0040152	0.178110245	0.044183735
subject_57 	 side_subject_57 	 s 	7916.697375	4775.828792	-0.506305379	-0.135084863	0.183097911	0.026714015
subject_57 	 sigh_subject_57 	 s 	7093.732708	4341.483049	0.054267753	0.047581614	0.129028729	0.063839168
subject_57 	 sin_subject_57 	 s 	8823.444856	3720.990253	1.325491993	0.07894541	0.202976286	0.04050925
subject_57 	 sip_subject_57 	 s 	7830.698888	4677.748703	-0.277906528	0.117294817	0.165243515	0.033477983
subject_57 	 sob_subject_57 	 s 	7470.713211	4597.942175	-0.271763363	-0.005888793	0.16372553	0.024157286
subject_57 	 sock_subject_57 	 s 	7422.566303	4691.219711	-0.38450258	-0.067562684	0.156135605	0.077206914
subject_57 	 soft_subject_57 	 s 	6231.032154	4993.361928	0.153852635	0.715602288	0.135534379	0.020179657
subject_57 	 son_subject_57 	 s 	8129.519183	3881.693487	0.671080386	0.045630799	0.154400765	0.021633676
subject_57 	 soon_subject_57 	 s 	8268.109857	4646.009413	-0.243097335	0.105333849	0.166544645	0.019837493
subject_57 	 sore_subject_57 	 s 	8484.003792	3872.050034	0.430476832	0.357301547	0.156135605	0.03078049
subject_57 	 soup_subject_57 	 s 	8951.825574	3787.131252	1.03434241	0.619006685	0.204638841	0.049634787
subject_57 	 suck_subject_57 	 s 	8223.622509	3670.128693	1.032510812	0.122756016	0.145654279	0.022408481
subject_57 	 surf_subject_57 	 s 	7118.619936	4325.415091	-0.045031495	0.227496133	0.169436045	0.019962757
subject_57 	 sword_subject_57 	 s 	7969.698694	4043.076889	0.684798006	0.590518775	0.145726564	0.021010003
subject_57 	 chef_subject_57 	 sh 	4987.621655	3084.025606	6.902419004	2.089088806	0.188519286	0.034182994
subject_57 	 shack_subject_57 	 sh 	5304.165495	3116.168499	4.317981909	1.68703233	0.156135605	0.03280859
subject_57 	 shag_subject_57 	 sh 	5188.075795	3538.91524	2.897426588	1.33672834	0.185411031	0.023598398
subject_57 	 shall_subject_57 	 sh 	4881.905212	3652.385531	4.196652621	1.721186351	0.163942385	0.023342598
subject_57 	 sham_subject_57 	 sh 	4966.992536	3152.022849	4.697048638	1.758891272	0.181146216	0.034508034
subject_57 	 shank_subject_57 	 sh 	5114.225203	3108.851697	4.747012302	1.625301139	0.151798505	0.028151858
subject_57 	 shawl_subject_57 	 sh 	4703.478102	3188.996277	4.321196473	1.798249483	0.146377129	0.036170791
subject_57 	 she_subject_57 	 sh 	5411.153982	3090.090491	5.555255717	1.843629771	0.179555945	0.030154583
subject_57 	 shed_subject_57 	 sh 	5217.616675	3001.495662	5.608689865	1.789599882	0.177821105	0.024717818
subject_57 	 sheen_subject_57 	 sh 	4638.357727	3682.716551	3.677500388	1.553876167	0.1682072	0.056366302
subject_57 	 sheep_subject_57 	 sh 	4839.767741	3037.973089	5.403366798	1.772955006	0.16748435	0.026509026
subject_57 	 sheet_subject_57 	 sh 	5247.997169	3353.814124	4.469328093	1.666671517	0.181869066	0.043574596
subject_57 	 shelf_subject_57 	 sh 	5354.594919	3379.690256	3.886579065	1.705293058	0.129534724	0.039084659
subject_57 	 shell_subject_57 	 sh 	4816.187783	2824.01682	7.018922565	1.941442109	0.136474084	0.041428789
subject_57 	 shelve_subject_57 	 sh 	4839.896588	3020.621198	6.15411109	1.964410962	0.143413444	0.042965804
subject_57 	 shield_subject_57 	 sh 	5152.095713	3106.719809	5.254085705	1.875652752	0.163364105	0.037990427
subject_57 	 shift_subject_57 	 sh 	4928.413814	3348.814918	4.592179585	1.878572603	0.173050295	0.029270157
subject_57 	 shin_subject_57 	 sh 	5173.292533	3442.546065	3.142415039	1.482468134	0.196615206	0.021056944
subject_57 	 shine_subject_57 	 sh 	4483.456378	3171.958235	4.698579685	1.765036065	0.145726564	0.027630229
subject_57 	 ship_subject_57 	 sh 	5459.880811	3188.643793	4.293676775	1.636603676	0.17326715	0.029464244
subject_57 	 shirt_subject_57 	 sh 	5067.959018	3144.391426	4.75090034	1.84514213	0.136618654	0.049624089
subject_57 	 shock_subject_57 	 sh 	4318.010453	3087.344371	6.213374206	1.974175612	0.172327445	0.036558152
subject_57 	 shoe_subject_57 	 sh 	5002.997274	3039.062718	4.813111209	1.801424615	0.175797125	0.038199734
subject_57 	 shoot_subject_57 	 sh 	4914.160193	2804.343852	6.318163323	1.991312645	0.17890538	0.04286217
subject_57 	 shop_subject_57 	 sh 	4678.541115	2972.440428	6.747742309	1.992441505	0.133438114	0.024167759
subject_57 	 shore_subject_57 	 sh 	4594.442527	3285.77809	4.525386827	1.74385445	0.150786515	0.028504971
subject_57 	 shot_subject_57 	 sh 	5000.795193	3134.72775	4.203964683	1.646998864	0.130113004	0.026164338
subject_57 	 shove_subject_57 	 sh 	4836.846189	3404.815704	4.91454668	1.909212382	0.174026143	0.025613764
subject_57 	 shut_subject_57 	 sh 	4950.378089	3192.695645	4.91489793	1.71897398	0.123751924	0.027847519
subject_57 	 shy_subject_57 	 sh 	5071.563312	3288.006318	5.189404692	1.843909784	0.15071423	0.035159388
subject_58 	 sack_subject_58 	 s 	8895.00789	4706.920133	-0.33630166	-0.085946151	0.099536448	0.021551741
subject_58 	 sad_subject_58 	 s 	8213.731491	5059.01358	-0.555676555	0.149307711	0.124330204	0.016466857
subject_58 	 sap_subject_58 	 s 	10531.14823	4176.656681	0.321866615	-0.439384372	0.196470636	0.026194186
subject_58 	 sat_subject_58 	 s 	9720.453869	4505.011223	-0.1129195	-0.198019133	0.15505133	0.014265213
subject_58 	 sax_subject_58 	 s 	8299.874826	4924.09354	-0.513953613	0.107773748	0.157870445	0.013555938
subject_58 	 scent_subject_58 	 s 	10569.13768	4957.458641	-0.445798236	-0.353047336	0.147750545	0.021596078
subject_58 	 seal_subject_58 	 s 	10343.77402	4085.382589	-0.020364972	0.009442395	0.175576478	0.038190414
subject_58 	 seat_subject_58 	 s 	10032.27809	4183.665524	-0.007682204	0.086550439	0.152810495	0.028569488
subject_58 	 see_subject_58 	 s 	9404.701205	4677.119415	-0.444951977	0.116781885	0.222637807	0.010974773
subject_58 	 seek_subject_58 	 s 	8581.020593	4368.047837	-0.042275502	0.309078672	0.180857076	0.018276925
subject_58 	 seem_subject_58 	 s 	10042.09495	4424.953271	-0.243540676	-0.148705591	0.182736486	0.018000255
subject_58 	 sell_subject_58 	 s 	10255.11379	4531.632714	-0.350173183	-0.287637993	0.204277416	0.020473222
subject_58 	 send_subject_58 	 s 	9771.036034	4731.270454	-0.47162825	-0.197730066	0.193579236	0.014958569
subject_58 	 set_subject_58 	 s 	9641.926713	4118.585751	0.532957997	-0.415656261	0.16632779	0.025263639
subject_58 	 sick_subject_58 	 s 	10648.72783	4044.979516	0.386140409	-0.3244458	0.228782032	0.023762009
subject_58 	 side_subject_58 	 s 	10703.81823	4579.900854	-0.529582999	-0.35721012	0.156858455	0.01817545
subject_58 	 sigh_subject_58 	 s 	10256.81081	4632.898648	-0.428402797	-0.289634315	0.157292165	0.027311042
subject_58 	 sin_subject_58 	 s 	10414.06523	4256.958775	-0.241569898	-0.071545651	0.15114794	0.026779009
subject_58 	 sip_subject_58 	 s 	9363.672508	4848.148555	-0.516066294	-0.127848208	0.14869025	0.010766107
subject_58 	 sob_subject_58 	 s 	9410.140631	4444.936972	-0.154345566	-0.201903819	0.15187079	0.015282045
subject_58 	 sock_subject_58 	 s 	9550.283976	4279.432846	-0.255816858	0.016292755	0.145292854	0.022516097
subject_58 	 soft_subject_58 	 s 	7901.619953	4385.836763	-0.44338407	0.07569947	0.122161654	0.012076265
subject_58 	 son_subject_58 	 s 	10306.46162	4463.636462	-0.534405836	-0.052919462	0.178110245	0.027628452
subject_58 	 soon_subject_58 	 s 	9089.740709	4437.042072	-0.373992443	0.210267962	0.189242136	0.021446641
subject_58 	 sore_subject_58 	 s 	9431.298872	4469.828301	-0.614951039	0.082637939	0.185049606	0.026741116
subject_58 	 soup_subject_58 	 s 	9695.510223	4355.103434	-0.549930738	-0.059705065	0.15028052	0.022565668
subject_58 	 suck_subject_58 	 s 	10300.97015	4463.906707	-0.493081157	-0.263103054	0.215987587	0.014749353
subject_58 	 surf_subject_58 	 s 	8089.004124	4015.792134	-0.186518651	-0.058800787	0.170014325	0.014614811
subject_58 	 sword_subject_58 	 s 	8249.106399	4708.263183	-0.874416738	0.270156251	0.212517906	0.018401817
subject_58 	 chef_subject_58 	 sh 	5240.506873	3551.332803	2.767758267	1.555976508	0.174929705	0.018777769
subject_58 	 shack_subject_58 	 sh 	5376.03669	3840.244501	2.097467535	1.303085809	0.187941006	0.018726439
subject_58 	 shag_subject_58 	 sh 	5419.791987	3475.308782	2.762119565	1.559245329	0.15823187	0.026593946
subject_58 	 shall_subject_58 	 sh 	5546.568641	3401.206719	2.796136335	1.548303062	0.164231525	0.032076524
subject_58 	 sham_subject_58 	 sh 	5377.864933	3494.856735	1.928101764	1.354355337	0.232757707	0.039265244
subject_58 	 shank_subject_58 	 sh 	5365.414469	3744.421049	2.060995674	1.553550452	0.183170196	0.033476536
subject_58 	 shawl_subject_58 	 sh 	5215.066827	3359.172454	3.315299001	1.484424235	0.200229456	0.019088461
subject_58 	 she_subject_58 	 sh 	5411.611241	3568.266848	2.021646503	1.278023535	0.161918405	0.017788268
subject_58 	 shed_subject_58 	 sh 	4648.206913	3513.889252	3.836173291	1.702480692	0.154400765	0.027358004
subject_58 	 sheen_subject_58 	 sh 	5327.6644	3287.156245	2.978172021	1.656626106	0.202759431	0.054037568
subject_58 	 sheep_subject_58 	 sh 	5339.035504	3493.906401	2.334171733	1.385126868	0.165677225	0.032197312
subject_58 	 sheet_subject_58 	 sh 	5180.917416	3262.505991	2.675497278	1.401161378	0.190109556	0.032927585
subject_58 	 shelf_subject_58 	 sh 	5770.712146	3914.376438	1.480474848	1.275643018	0.153967055	0.023656444
subject_58 	 shell_subject_58 	 sh 	5167.253732	3265.939982	3.513068795	1.715919182	0.163364105	0.033175484
subject_58 	 shelve_subject_58 	 sh 	5638.704286	3340.273703	2.86560791	1.520702274	0.177821105	0.024494904
subject_58 	 shield_subject_58 	 sh 	5320.737324	3290.219556	3.172551282	1.527311761	0.17673683	0.024656744
subject_58 	 shift_subject_58 	 sh 	5955.324736	3647.945279	1.690563015	1.285011039	0.17413457	0.036640697
subject_58 	 shin_subject_58 	 sh 	5658.959376	3682.485233	2.034769565	1.325174006	0.143991724	0.015515049
subject_58 	 shine_subject_58 	 sh 	5468.787459	3650.137802	2.44806483	1.406540994	0.128811874	0.01596184
subject_58 	 ship_subject_58 	 sh 	5363.596366	3400.053915	2.455224316	1.434370749	0.146015704	0.026302849
subject_58 	 shirt_subject_58 	 sh 	5173.453495	3748.112014	2.398682847	1.49830373	0.148907105	0.019184835
subject_58 	 shock_subject_58 	 sh 	4976.948508	3613.964533	3.537917359	1.610879799	0.143124304	0.015010906
subject_58 	 shoe_subject_58 	 sh 	5095.234066	3485.717326	2.905269553	1.593943425	0.213529897	0.022333537
subject_58 	 shoot_subject_58 	 sh 	4821.541368	3509.621853	3.596037797	1.694040014	0.192278106	0.015201717
subject_58 	 shop_subject_58 	 sh 	5657.558823	3361.175911	2.662611757	1.374008201	0.153533345	0.020613638
subject_58 	 shore_subject_58 	 sh 	5415.51228	3626.726331	2.016743012	1.390049167	0.214541887	0.027067113
subject_58 	 shove_subject_58 	 sh 	5422.087885	3540.648972	1.743157882	1.311706232	0.183170196	0.033451983
subject_58 	 shut_subject_58 	 sh 	5206.672138	3464.857235	3.219140557	1.642710778	0.163942385	0.020678213
subject_58 	 shy_subject_58 	 sh 	5342.967347	3510.670551	2.890780617	1.45458314	0.163797815	0.018116193
subject_59 	 sack_subject_59 	 s 	9446.114292	3906.326425	0.646002799	-0.056956341	0.170881745	0.016039893
subject_59 	 sad_subject_59 	 s 	9180.30164	3689.243317	0.603513069	0.066134938	0.140955754	0.014378061
subject_59 	 sap_subject_59 	 s 	8984.351406	3672.334226	0.822160025	0.049349658	0.162641255	0.01550757
subject_59 	 sat_subject_59 	 s 	9097.030492	3539.250845	0.771507912	0.330361578	0.199856209	0.020344818
subject_59 	 sax_subject_59 	 s 	8830.309385	3447.434225	1.155525677	0.318593601	0.149860432	0.020519198
subject_59 	 scent_subject_59 	 s 	8894.854285	3569.150769	0.843909541	0.165783782	0.158304155	0.01889358
subject_59 	 seal_subject_59 	 s 	9272.472231	3612.772323	0.740589094	0.012741703	0.181922239	0.014392233
subject_59 	 seat_subject_59 	 s 	9968.357093	3332.56364	1.157573973	-0.030665609	0.187324509	0.035150584
subject_59 	 see_subject_59 	 s 	8638.197839	3047.724577	2.069521156	0.621627742	0.208339414	0.035819962
subject_59 	 seek_subject_59 	 s 	8555.664632	3515.958571	1.266123142	0.523299244	0.200068474	0.01532751
subject_59 	 seem_subject_59 	 s 	9717.765897	3455.31792	0.898258784	0.018443069	0.192678607	0.021056586
subject_59 	 self_subject_59 	 s 	9618.551044	3410.351709	1.048261757	-0.032781207	0.166255505	0.030424411
subject_59 	 sell_subject_59 	 s 	8467.069387	4219.043071	0.245581443	0.214827318	0.163797815	0.012948092
subject_59 	 send_subject_59 	 s 	9499.346812	3410.688938	1.381177312	0.09148811	0.184572704	0.022316497
subject_59 	 set_subject_59 	 s 	9030.318825	3717.174182	0.855907047	0.414003875	0.221596695	0.01866725
subject_59 	 sick_subject_59 	 s 	9741.844577	3584.299498	0.649842201	0.028955835	0.179967085	0.025581216
subject_59 	 side_subject_59 	 s 	8682.219342	3376.350695	1.848693433	0.316759925	0.167412065	0.016342921
subject_59 	 sigh_subject_59 	 s 	9250.40565	3707.399845	0.57710198	0.284784661	0.228420607	0.019695579
subject_59 	 sin_subject_59 	 s 	8862.819234	3872.395748	0.755493909	0.168072837	0.23046499	0.012987066
subject_59 	 sip_subject_59 	 s 	8534.953049	4121.990294	0.317175504	0.245931397	0.17095403	0.008576018
subject_59 	 sob_subject_59 	 s 	8853.828605	4022.344846	0.316508174	0.135902355	0.199869128	0.010694529
subject_59 	 sock_subject_59 	 s 	8730.367628	3416.130398	1.119561812	0.183569403	0.152665925	0.020541972
subject_59 	 soft_subject_59 	 s 	8845.282649	3720.611702	0.733120189	0.271668831	0.232468567	0.013165279
subject_59 	 son_subject_59 	 s 	8864.83666	4055.563106	0.360646428	0.05265406	0.180495651	0.013394317
subject_59 	 soon_subject_59 	 s 	8864.461789	3465.81666	0.78564216	0.120213347	0.19905492	0.014852884
subject_59 	 sore_subject_59 	 s 	8792.87841	3796.825324	0.294592886	0.301194771	0.215995224	0.020289791
subject_59 	 soup_subject_59 	 s 	8902.189559	4154.703013	0.048525623	0.08892713	0.201729753	0.010295916
subject_59 	 suck_subject_59 	 s 	9273.605144	4000.043848	0.426231131	0.160115841	0.192222691	0.016013052
subject_59 	 surf_subject_59 	 s 	8554.715587	3756.370502	0.547824035	0.204547744	0.187001301	0.010347927
subject_59 	 sword_subject_59 	 s 	8090.445759	3786.767501	0.278945196	0.399398671	0.165817817	0.017213105
subject_59 	 chef_subject_59 	 sh 	5151.891209	3501.495634	4.171830669	1.872784511	0.155846465	0.022347002
subject_59 	 shack_subject_59 	 sh 	5339.15306	3752.884022	3.000618364	1.567793066	0.212385645	0.013754179
subject_59 	 shag_subject_59 	 sh 	5239.502613	3414.261609	4.249591996	1.807809087	0.180495651	0.016527259
subject_59 	 shall_subject_59 	 sh 	5833.142615	3623.53673	2.280313616	1.39498906	0.169146905	0.020130927
subject_59 	 sham_subject_59 	 sh 	5690.56129	3451.3055	2.840385608	1.454694631	0.149196245	0.020896843
subject_59 	 shank_subject_59 	 sh 	5688.621812	3703.236809	2.371171551	1.435723269	0.190254126	0.012394332
subject_59 	 shawl_subject_59 	 sh 	5303.535436	4004.479445	2.286745608	1.512686062	0.18671506	0.011242608
subject_59 	 she_subject_59 	 sh 	6117.488968	3914.847469	1.57858323	1.276192518	0.195433594	0.014814162
subject_59 	 shed_subject_59 	 sh 	5055.060958	3563.801982	4.784667193	1.916191396	0.213096187	0.010210585
subject_59 	 sheen_subject_59 	 sh 	5873.89111	3784.13196	2.118591435	1.420236575	0.176086265	0.013838336
subject_59 	 sheep_subject_59 	 sh 	5678.640039	3772.774427	2.575435648	1.45636173	0.19998648	0.011316971
subject_59 	 sheet_subject_59 	 sh 	5300.694766	3468.983497	3.884847229	1.803478051	0.236887518	0.015194874
subject_59 	 shelf_subject_59 	 sh 	5636.958778	3685.005281	2.609194622	1.552510369	0.227264047	0.019799584
subject_59 	 shell_subject_59 	 sh 	5481.381568	3582.520711	3.37518954	1.695429121	0.169869755	0.017886615
subject_59 	 shelve_subject_59 	 sh 	5478.661099	3544.413763	3.2788639	1.620123835	0.173484005	0.013895138
subject_59 	 shield_subject_59 	 sh 	5489.93721	3620.25489	3.302055353	1.587673616	0.166544645	0.010318075
subject_59 	 shift_subject_59 	 sh 	5593.486269	3636.333628	2.545718484	1.552788999	0.152810495	0.020044946
subject_59 	 shin_subject_59 	 sh 	5988.59881	3637.210005	2.351673872	1.388629476	0.167701205	0.01727045
subject_59 	 shine_subject_59 	 sh 	5066.335623	3681.994194	3.109857886	1.736040639	0.167412065	0.017399727
subject_59 	 ship_subject_59 	 sh 	5634.988079	3614.790397	2.76939322	1.520062624	0.162949007	0.014339395
subject_59 	 shirt_subject_59 	 sh 	4936.048784	3697.709243	4.093793501	1.875853271	0.235070827	0.009830666
subject_59 	 shock_subject_59 	 sh 	4979.325032	3614.303873	3.709653197	1.801437535	0.198450079	0.016612397
subject_59 	 shoe_subject_59 	 sh 	6197.93331	3916.088948	1.342764446	1.125480018	0.166978355	0.0140358
subject_59 	 shoot_subject_59 	 sh 	6216.421316	3591.771813	1.943740479	1.225384494	0.226701965	0.019104474
subject_59 	 shop_subject_59 	 sh 	5097.347278	3483.6898	4.230619142	1.820190716	0.188519286	0.011199846
subject_59 	 shore_subject_59 	 sh 	5453.721705	3890.145631	2.367297916	1.481164094	0.175971299	0.0139589
subject_59 	 shot_subject_59 	 sh 	5333.498472	3773.435018	3.073843489	1.685505268	0.202855488	0.013845546
subject_59 	 shove_subject_59 	 sh 	5622.99299	3540.241474	2.909559893	1.38457447	0.190832406	0.013177132
subject_59 	 shut_subject_59 	 sh 	5906.568788	3922.791598	1.690519567	1.366651803	0.179466513	0.015558246
subject_59 	 shy_subject_59 	 sh 	5168.962045	3741.903407	2.93792075	1.622863839	0.209626506	0.012730809
subject_6 	 sack_subject_6 	 s 	8120.750031	3038.723721	2.634044247	0.952000615	0.258452462	0.099208557
